!!SCT,DO,,,,,,,
!!ID,STATE,DESC,STATES,TYPE,STATION,PORT,ITIME,BSET
SXS311_SW_B_IOPENB,0,实训室311刀闸B相状态,0,0,实训室,0,0,0
SXS311_SW_C_IOPENC,0,实训室311刀闸C相状态,0,0,实训室,0,0,0
SXS31117_SW_HW,1,实训室31117地刀合位,1,0,实训室,0,0,0
SXS31117_SW_A_IOPENA,0,实训室31117地刀A相状态,0,0,实训室,0,0,0
SXS31117_SW_B_IOPENB,0,实训室31117地刀B相状态,0,0,实训室,0,0,0
SXS31117_SW_C_IOPENC,0,实训室31117地刀C相状态,0,0,实训室,0,0,0
SXS31127_SW_HW,1,实训室31127地刀合位,1,0,实训室,0,0,0
SXS31127_SW_A_IOPENA,0,实训室31127地刀A相状态,0,0,实训室,0,0,0
SXS31127_SW_B_IOPENB,0,实训室31127地刀B相状态,0,0,实训室,0,0,0
SXS31127_SW_C_IOPENC,0,实训室31127地刀C相状态,0,0,实训室,0,0,0
SXS302_BK_A_HWJ,1,实训室302开关A相合位继电器状态,1,0,实训室,0,0,0
SXS302_BK_A_IOPENA,0,实训室302开关A相状态,0,0,实训室,0,0,0
SXS302_BK_B_HWJ,1,实训室302开关B相合位继电器状态,1,0,实训室,0,0,0
SXS302_BK_B_IOPENB,0,实训室302开关B相状态,0,0,实训室,0,0,0
SXS302_BK_C_HWJ,1,实训室302开关C相合位继电器状态,1,0,实训室,0,0,0
SXS302_BK_C_IOPENC,0,实训室302开关C相状态,0,0,实训室,0,0,0
SXS312_SW_HW,1,实训室312刀闸合位,1,0,实训室,0,0,0
SXS312_SW_A_IOPENA,0,实训室312刀闸A相状态,0,0,实训室,0,0,0
SXS312_SW_B_IOPENB,0,实训室312刀闸B相状态,0,0,实训室,0,0,0
SXS312_SW_C_IOPENC,0,实训室312刀闸C相状态,0,0,实训室,0,0,0
SXS31217_SW_HW,1,实训室31217地刀合位,1,0,实训室,0,0,0
SXS31217_SW_A_IOPENA,0,实训室31217地刀A相状态,0,0,实训室,0,0,0
SXS31217_SW_B_IOPENB,0,实训室31217地刀B相状态,0,0,实训室,0,0,0
SXS31217_SW_C_IOPENC,0,实训室31217地刀C相状态,0,0,实训室,0,0,0
SXS303_BK_A_HWJ,1,实训室303开关A相合位继电器状态,1,0,实训室,0,0,0
SXS303_BK_A_IOPENA,0,实训室303开关A相状态,0,0,实训室,0,0,0
SXS303_BK_B_HWJ,1,实训室303开关B相合位继电器状态,1,0,实训室,0,0,0
SXS303_BK_B_IOPENB,0,实训室303开关B相状态,0,0,实训室,0,0,0
SXS303_BK_C_HWJ,1,实训室303开关C相合位继电器状态,1,0,实训室,0,0,0
SXS303_BK_C_IOPENC,0,实训室303开关C相状态,0,0,实训室,0,0,0
SXS313_SW_HW,1,实训室313刀闸合位,1,0,实训室,0,0,0
SXS313_SW_A_IOPENA,0,实训室313刀闸A相状态,0,0,实训室,0,0,0
SXS313_SW_B_IOPENB,0,实训室313刀闸B相状态,0,0,实训室,0,0,0
SXS313_SW_C_IOPENC,0,实训室313刀闸C相状态,0,0,实训室,0,0,0
SXS31317_SW_HW,1,实训室31317地刀合位,1,0,实训室,0,0,0
SXS31317_SW_A_IOPENA,0,实训室31317地刀A相状态,0,0,实训室,0,0,0
SXS31317_SW_B_IOPENB,0,实训室31317地刀B相状态,0,0,实训室,0,0,0
SXS31317_SW_C_IOPENC,0,实训室31317地刀C相状态,0,0,实训室,0,0,0
SXS31327_SW_HW,1,实训室31327地刀合位,1,0,实训室,0,0,0
SXS31327_SW_A_IOPENA,0,实训室31327地刀A相状态,0,0,实训室,0,0,0
SXS31327_SW_B_IOPENB,0,实训室31327地刀B相状态,0,0,实训室,0,0,0
SXS31327_SW_C_IOPENC,0,实训室31327地刀C相状态,0,0,实训室,0,0,0
